House to Lot Ratio (Bottom),House to Lot Ratio (Top),Acres (Bottom),Acres (Top),VDL Sale Price (Bottom),VDL Sale Price (Top),Records Used,R^2 Test,MSE Test
0.05,0.1,0.01,0.05,0.15,0.01,15529,0.8086765263836093,15.317850478032426
0.05,0.1,0.01,0.05,0.15,0.05,15336,0.8530542492042436,12.68594131459763
0.05,0.1,0.01,0.05,0.15,0.1,15017,0.7999535120021788,14.94722090842745
0.05,0.1,0.01,0.05,0.15,0.15,14834,0.8253845320999165,14.238589425102004
0.05,0.1,0.01,0.05,0.15,0.2,14618,0.8002559744796649,17.916198049733733
0.05,0.1,0.01,0.1,0.15,0.01,15430,0.8066025345248818,15.610151808870684
0.05,0.1,0.01,0.1,0.15,0.05,15244,0.8264679659538808,14.827605611498372
0.05,0.1,0.01,0.1,0.15,0.1,14937,0.8353368853963531,14.915365319832855
0.05,0.1,0.01,0.1,0.15,0.15,14755,0.8097258450040266,16.787934688805628
0.05,0.1,0.01,0.1,0.15,0.2,14540,0.8192674704990026,15.887731172118547
0.05,0.1,0.01,0.15,0.15,0.01,15336,0.8210478485172884,15.686117852539248
0.05,0.1,0.01,0.15,0.15,0.05,15152,0.8587778396872808,12.395073460014768
0.05,0.1,0.01,0.15,0.15,0.1,14844,0.8505179385149361,12.995794361311322
0.05,0.1,0.01,0.15,0.15,0.15,14654,0.8230857331534887,14.602097011241653
0.05,0.1,0.01,0.15,0.15,0.2,14463,0.808352418065623,16.951452280813847
0.05,0.1,0.01,0.2,0.15,0.01,15227,0.7934917183743615,19.222760258955084
0.05,0.1,0.01,0.2,0.15,0.05,15039,0.835686166800276,15.79017233839636
0.05,0.1,0.01,0.2,0.15,0.1,14738,0.8410299117468147,13.888481860428909
0.05,0.1,0.01,0.2,0.15,0.15,14555,0.8254417959604856,15.780328513961535
0.05,0.1,0.01,0.2,0.15,0.2,14369,0.8346867124612828,14.477336088124156
0.05,0.15,0.01,0.01,0.15,0.01,15451,0.828998288694644,9.645419605882273
0.05,0.15,0.01,0.01,0.15,0.05,15235,0.817466627124465,10.136053594966118
0.05,0.15,0.01,0.01,0.15,0.1,14922,0.811922793630772,9.96012817926734
0.05,0.15,0.01,0.01,0.15,0.15,14686,0.803203752358339,10.663505709970146
0.05,0.15,0.01,0.01,0.15,0.2,14491,0.8161022072727839,9.817471822416643
0.05,0.15,0.01,0.05,0.15,0.01,15221,0.8084843179180577,10.395911575171647
0.05,0.15,0.01,0.05,0.15,0.05,15036,0.8357749393121265,8.516613504673726
0.05,0.15,0.01,0.05,0.15,0.1,14710,0.7825933754783707,11.10788564842897
0.05,0.15,0.01,0.05,0.15,0.15,14528,0.8411845947510104,7.900352922553668
0.05,0.15,0.01,0.05,0.15,0.2,14311,0.8096252024968731,10.808232078676028
0.05,0.15,0.01,0.1,0.15,0.01,15122,0.8298554573395002,8.725470748526718
0.05,0.15,0.01,0.1,0.15,0.05,14935,0.7960681713233695,10.97700530619473
0.05,0.15,0.01,0.1,0.15,0.1,14628,0.8365369308616208,8.433210666509956
0.05,0.15,0.01,0.1,0.15,0.15,14449,0.8112136209353902,10.70962911289296
0.05,0.15,0.01,0.1,0.15,0.2,14233,0.8318215913719136,9.077145465427886
0.05,0.15,0.01,0.15,0.15,0.01,15028,0.8348727454121339,8.857956657931549
0.05,0.15,0.01,0.15,0.15,0.05,14845,0.8090801214482005,10.177984125989566
0.05,0.15,0.01,0.15,0.15,0.1,14544,0.8064797877646346,9.543618732511794
0.05,0.15,0.01,0.15,0.15,0.15,14351,0.8257202056517311,8.897603118890297
0.05,0.15,0.01,0.15,0.15,0.2,14157,0.8246264091221169,9.456817250109284
0.05,0.15,0.01,0.2,0.15,0.01,14923,0.8172099188729788,9.781789915301088
0.05,0.15,0.01,0.2,0.15,0.05,14740,0.8341900472261222,8.5736642722973
0.05,0.15,0.01,0.2,0.15,0.1,14447,0.8158258670185944,9.86837631548969
0.05,0.15,0.01,0.2,0.15,0.15,14272,0.8276519202583841,9.284324525656187
0.05,0.15,0.01,0.2,0.15,0.2,14065,0.8323619413670871,8.775068622827893
0.05,0.2,0.01,0.01,0.15,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.01,0.01,0.15,0.05,14778,0.8431679253925073,4.5111277456391505
0.05,0.2,0.01,0.01,0.15,0.1,14487,0.7839283761156788,6.446800700594383
0.05,0.2,0.01,0.01,0.15,0.15,14235,0.8285935322982457,5.12595557356037
0.05,0.2,0.01,0.01,0.15,0.2,14050,0.8216325823164868,5.201640583026968
0.05,0.2,0.01,0.05,0.15,0.01,14767,0.8265356571321317,5.001541120139143
0.05,0.2,0.01,0.05,0.15,0.05,14583,0.820087540522908,4.8857126403157345
0.05,0.2,0.01,0.05,0.15,0.1,14287,0.8341600391125935,5.079724439249622
0.05,0.2,0.01,0.05,0.15,0.15,14072,0.8064629291594845,5.8158451045519985
0.05,0.2,0.01,0.05,0.15,0.2,13875,0.8404722096310879,4.642181719251935
0.05,0.2,0.01,0.1,0.15,0.01,14671,0.8215242648992233,5.2211123495594425
0.05,0.2,0.01,0.1,0.15,0.05,14493,0.8405941588069878,4.563657656977334
0.05,0.2,0.01,0.1,0.15,0.1,14195,0.8194453347344962,5.341985874522316
0.05,0.2,0.01,0.1,0.15,0.15,13978,0.8102105222420348,5.471835849104238
0.05,0.2,0.01,0.1,0.15,0.2,13779,0.8258668591556306,5.39749309745426
0.05,0.2,0.01,0.15,0.15,0.01,14585,0.8198622111244104,4.8080913789345034
0.05,0.2,0.01,0.15,0.15,0.05,14401,0.8374892263781182,4.864254243952937
0.05,0.2,0.01,0.15,0.15,0.1,14100,0.8505413755112665,4.331998429821874
0.05,0.2,0.01,0.15,0.15,0.15,13907,0.80964431749985,5.681666161607847
0.05,0.2,0.01,0.15,0.15,0.2,13713,0.8232121233663532,5.147595357659985
0.05,0.2,0.01,0.2,0.15,0.01,14480,0.830331346077915,5.131113070638206
0.05,0.2,0.01,0.2,0.15,0.05,14296,0.8320337149758639,5.018130577785051
0.05,0.2,0.01,0.2,0.15,0.1,14001,0.8374120335517422,4.677001890965503
0.05,0.2,0.01,0.2,0.15,0.15,13810,0.8317839643228726,5.20708647165247
0.05,0.2,0.01,0.2,0.15,0.2,13619,0.8353546876217068,5.219939369222046
0.05,0.01,0.01,0.01,0.2,0.01,16273,0.7550049510085438,89.09029046350993
0.05,0.01,0.01,0.01,0.2,0.05,16049,0.7558354077078631,69.30160850903519
0.05,0.01,0.01,0.01,0.2,0.1,15687,0.7090772033907002,101.8235580241079
0.05,0.01,0.01,0.01,0.2,0.15,15480,0.6696236655444415,109.31246054206383
0.05,0.01,0.01,0.01,0.2,0.2,15280,0.7432212173910976,66.35907254002468
0.05,0.01,0.01,0.05,0.2,0.01,16008,0.699172122382363,82.25415014239725
0.05,0.01,0.01,0.05,0.2,0.05,15814,0.7416589785725863,80.44015641337397
0.05,0.01,0.01,0.05,0.2,0.1,15479,0.6814625288156893,99.93985401685805
0.05,0.01,0.01,0.05,0.2,0.15,15246,0.7684716394176871,65.26654719620468
0.05,0.01,0.01,0.05,0.2,0.2,15064,0.6842436836065664,96.43904009383967
0.05,0.01,0.01,0.1,0.2,0.01,15905,0.6799927804132953,101.19638305369027
0.05,0.01,0.01,0.1,0.2,0.05,15713,0.7450792650361779,88.05781271331584
0.05,0.01,0.01,0.1,0.2,0.1,15395,0.7483762927880115,68.78890104775205
0.05,0.01,0.01,0.1,0.2,0.15,15164,0.711315037015565,94.59328327837518
0.05,0.01,0.01,0.1,0.2,0.2,14976,0.6882137071699375,119.28284486510353
0.05,0.01,0.01,0.15,0.2,0.01,15811,0.7458835374266521,82.96035121430592
0.05,0.01,0.01,0.15,0.2,0.05,15622,0.7070597395609631,104.1314050190688
0.05,0.01,0.01,0.15,0.2,0.1,15284,0.7187180411397144,92.23653215786477
0.05,0.01,0.01,0.15,0.2,0.15,15074,0.7280932412156218,87.81856353338573
0.05,0.01,0.01,0.15,0.2,0.2,14901,0.7823245778021304,60.84310611982704
0.05,0.01,0.01,0.2,0.2,0.01,15702,0.7322810402920872,87.01767323498512
0.05,0.01,0.01,0.2,0.2,0.05,15514,0.7524213121401556,79.81581086085818
0.05,0.01,0.01,0.2,0.2,0.1,15184,0.7293778064111527,72.43517918888064
0.05,0.01,0.01,0.2,0.2,0.15,14976,0.6739620705843329,107.23197601069036
0.05,0.01,0.01,0.2,0.2,0.2,14771,0.7230316571804718,90.15418110380317
0.05,0.05,0.01,0.01,0.2,0.01,16187,0.8505099264426337,30.954213289837107
0.05,0.05,0.01,0.01,0.2,0.05,15969,0.8466723830727976,27.23586314932721
0.05,0.05,0.01,0.01,0.2,0.1,15601,0.8690734424881974,27.6409852595306
0.05,0.05,0.01,0.01,0.2,0.15,15395,0.8544846534808793,25.613035814150948
0.05,0.05,0.01,0.01,0.2,0.2,15197,0.8387948475349964,31.77551746033215
0.05,0.05,0.01,0.05,0.2,0.01,15926,0.8326837073043284,31.161552957530965
0.05,0.05,0.01,0.05,0.2,0.05,15732,0.8758869767906059,26.559231144788473
0.05,0.05,0.01,0.05,0.2,0.1,15397,0.8447791968113264,28.747942741350307
0.05,0.05,0.01,0.05,0.2,0.15,15196,0.8462647961380281,28.224517138047045
0.05,0.05,0.01,0.05,0.2,0.2,14983,0.8392932944787281,32.066168747310556
0.05,0.05,0.01,0.1,0.2,0.01,15823,0.8299944113899671,33.484400025242955
0.05,0.05,0.01,0.1,0.2,0.05,15631,0.8614031628724254,24.16842239714784
0.05,0.05,0.01,0.1,0.2,0.1,15313,0.8625751116814798,24.373749530085497
0.05,0.05,0.01,0.1,0.2,0.15,15080,0.842289395231048,25.853287861742295
0.05,0.05,0.01,0.1,0.2,0.2,14903,0.8551524855954198,29.67748855661928
0.05,0.05,0.01,0.15,0.2,0.01,15732,0.857232290124497,26.130037097797754
0.05,0.05,0.01,0.15,0.2,0.05,15543,0.8686158452874027,26.527001077931263
0.05,0.05,0.01,0.15,0.2,0.1,15205,0.8685397559048806,23.79460792154216
0.05,0.05,0.01,0.15,0.2,0.15,15003,0.8296782812750899,30.591194867766593
0.05,0.05,0.01,0.15,0.2,0.2,14823,0.826574432154412,37.17528181862416
0.05,0.05,0.01,0.2,0.2,0.01,15620,0.8653636124119451,24.82809306766144
0.05,0.05,0.01,0.2,0.2,0.05,15432,0.8338239326689998,37.215420074166374
0.05,0.05,0.01,0.2,0.2,0.1,15102,0.8511224174650119,29.779217270800782
0.05,0.05,0.01,0.2,0.2,0.15,14895,0.8636187046835081,28.66852378519605
0.05,0.05,0.01,0.2,0.2,0.2,14727,0.8683331196832305,26.330674420641486
0.05,0.1,0.01,0.01,0.2,0.01,15768,0.8287164852575264,14.846105791119763
0.05,0.1,0.01,0.01,0.2,0.05,15554,0.8200868895473163,16.237744388872006
0.05,0.1,0.01,0.01,0.2,0.1,15203,0.8611098849632148,12.479094156269372
0.05,0.1,0.01,0.01,0.2,0.15,14977,0.8189300836406669,15.359601327715215
0.05,0.1,0.01,0.01,0.2,0.2,14780,0.8183988998038135,15.370753581184845
0.05,0.1,0.01,0.05,0.2,0.01,15529,0.8086765263836093,15.317850478032426
0.05,0.1,0.01,0.05,0.2,0.05,15336,0.8530542492042436,12.68594131459763
0.05,0.1,0.01,0.05,0.2,0.1,15017,0.7999535120021788,14.94722090842745
0.05,0.1,0.01,0.05,0.2,0.15,14802,0.8045438248850159,17.345746885685294
0.05,0.1,0.01,0.05,0.2,0.2,14586,0.8001351933901313,17.423068098259115
0.05,0.1,0.01,0.1,0.2,0.01,15430,0.8066025345248818,15.610151808870684
0.05,0.1,0.01,0.1,0.2,0.05,15243,0.8143031351297956,15.827117608694191
0.05,0.1,0.01,0.1,0.2,0.1,14935,0.8301646049932241,13.846835313961138
0.05,0.1,0.01,0.1,0.2,0.15,14723,0.8491016779151876,12.55849637992242
0.05,0.1,0.01,0.1,0.2,0.2,14509,0.8180059658207552,17.135803573197165
0.05,0.1,0.01,0.15,0.2,0.01,15336,0.8210478485172884,15.686117852539248
0.05,0.1,0.01,0.15,0.2,0.05,15152,0.8587778396872808,12.395073460014768
0.05,0.1,0.01,0.15,0.2,0.1,14837,0.812564854514564,15.237384188234739
0.05,0.1,0.01,0.15,0.2,0.15,14640,0.8089051297039611,17.47063437006069
0.05,0.1,0.01,0.15,0.2,0.2,14434,0.8245443730085067,13.95339153535392
0.05,0.1,0.01,0.2,0.2,0.01,15227,0.7934917183743615,19.222760258955084
0.05,0.1,0.01,0.2,0.2,0.05,15039,0.835686166800276,15.79017233839636
0.05,0.1,0.01,0.2,0.2,0.1,14734,0.835712672479737,13.972953992667728
0.05,0.1,0.01,0.2,0.2,0.15,14536,0.7967272466594398,17.655065900287262
0.05,0.1,0.01,0.2,0.2,0.2,14342,0.8349886841029353,15.696778522589012
0.05,0.15,0.01,0.01,0.2,0.01,15451,0.828998288694644,9.645419605882273
0.05,0.15,0.01,0.01,0.2,0.05,15235,0.817466627124465,10.136053594966118
0.05,0.15,0.01,0.01,0.2,0.1,14897,0.8021048690343333,11.05802461434709
0.05,0.15,0.01,0.01,0.2,0.15,14658,0.8129446375754299,10.074253732678228
0.05,0.15,0.01,0.01,0.2,0.2,14465,0.8054545781409785,9.625034924140989
0.05,0.15,0.01,0.05,0.2,0.01,15220,0.8436935525195298,8.586731978639904
0.05,0.15,0.01,0.05,0.2,0.05,15031,0.8301470082935476,8.369149637047174
0.05,0.15,0.01,0.05,0.2,0.1,14708,0.7761864130921451,11.427418106348883
0.05,0.15,0.01,0.05,0.2,0.15,14495,0.8348977350175497,8.53015516459926
0.05,0.15,0.01,0.05,0.2,0.2,14279,0.8004408321080905,10.166635547967633
0.05,0.15,0.01,0.1,0.2,0.01,15122,0.8298554573395002,8.725470748526718
0.05,0.15,0.01,0.1,0.2,0.05,14935,0.7960681713233695,10.97700530619473
0.05,0.15,0.01,0.1,0.2,0.1,14628,0.8365369308616208,8.433210666509956
0.05,0.15,0.01,0.1,0.2,0.15,14416,0.8170565314899205,10.286665489530103
0.05,0.15,0.01,0.1,0.2,0.2,14202,0.8332109195935132,8.271279461916935
0.05,0.15,0.01,0.15,0.2,0.01,15028,0.8348727454121339,8.857956657931549
0.05,0.15,0.01,0.15,0.2,0.05,14845,0.8090801214482005,10.177984125989566
0.05,0.15,0.01,0.15,0.2,0.1,14540,0.7934595195248635,10.403797424018824
0.05,0.15,0.01,0.15,0.2,0.15,14334,0.8400702165520443,8.616892496855034
0.05,0.15,0.01,0.15,0.2,0.2,14120,0.8237239235010548,9.29855988613448
0.05,0.15,0.01,0.2,0.2,0.01,14923,0.8172099188729788,9.781789915301088
0.05,0.15,0.01,0.2,0.2,0.05,14740,0.8341900472261222,8.5736642722973
0.05,0.15,0.01,0.2,0.2,0.1,14443,0.8165302442459014,10.210353715818622
0.05,0.15,0.01,0.2,0.2,0.15,14239,0.8376690975126909,8.662409649299715
0.05,0.15,0.01,0.2,0.2,0.2,14033,0.8311975523890329,9.209822319017002
0.05,0.2,0.01,0.01,0.2,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.01,0.01,0.2,0.05,14778,0.8431679253925073,4.5111277456391505
0.05,0.2,0.01,0.01,0.2,0.1,14482,0.8084330664781243,5.703549111064235
0.05,0.2,0.01,0.01,0.2,0.15,14226,0.8394727923391289,4.953404102719772
0.05,0.2,0.01,0.01,0.2,0.2,14013,0.8187774405932213,5.346042033125984
0.05,0.2,0.01,0.05,0.2,0.01,14767,0.8265356571321317,5.001541120139143
0.05,0.2,0.01,0.05,0.2,0.05,14580,0.8317033865507455,4.866241840087603
0.05,0.2,0.01,0.05,0.2,0.1,14281,0.8435052994363761,4.732001245215773
0.05,0.2,0.01,0.05,0.2,0.15,14039,0.8059229890203609,5.570490702177822
0.05,0.2,0.01,0.05,0.2,0.2,13856,0.8315390941352085,5.109464601117345
0.05,0.2,0.01,0.1,0.2,0.01,14671,0.8215242648992233,5.2211123495594425
0.05,0.2,0.01,0.1,0.2,0.05,14490,0.8385442397358522,4.843182220104297
0.05,0.2,0.01,0.1,0.2,0.1,14176,0.816190732178778,5.312956393933987
0.05,0.2,0.01,0.1,0.2,0.15,13961,0.8135384055499251,5.2923428862987905
0.05,0.2,0.01,0.1,0.2,0.2,13750,0.8347995496391128,5.219730691064943
0.05,0.2,0.01,0.15,0.2,0.01,14585,0.8198622111244104,4.8080913789345034
0.05,0.2,0.01,0.15,0.2,0.05,14401,0.8374892263781182,4.864254243952937
0.05,0.2,0.01,0.15,0.2,0.1,14100,0.8505413755112665,4.331998429821874
0.05,0.2,0.01,0.15,0.2,0.15,13890,0.8356977759659893,4.969857597294013
0.05,0.2,0.01,0.15,0.2,0.2,13676,0.8448038911906862,4.937453227491123
0.05,0.2,0.01,0.2,0.2,0.01,14480,0.830331346077915,5.131113070638206
0.05,0.2,0.01,0.2,0.2,0.05,14296,0.8320337149758639,5.018130577785051
0.05,0.2,0.01,0.2,0.2,0.1,14001,0.8374120335517422,4.677001890965503
0.05,0.2,0.01,0.2,0.2,0.15,13793,0.8353246871097411,5.1764956724333615
0.05,0.2,0.01,0.2,0.2,0.2,13556,0.847587701188949,4.475234260151496
0.05,0.01,0.05,0.01,0.01,0.01,16273,0.7550049510085438,89.09029046350993
0.05,0.01,0.05,0.01,0.01,0.05,16055,0.7324197542125039,78.83395605200165
0.05,0.01,0.05,0.01,0.01,0.1,15721,0.735870281236787,93.53316987086845
0.05,0.01,0.05,0.01,0.01,0.15,15545,0.6461281333298172,120.68743706728112
0.05,0.01,0.05,0.01,0.01,0.2,15358,0.6904086490227568,105.33847186655328
0.05,0.01,0.05,0.05,0.01,0.01,16007,0.6828975685443547,90.68592889492525
0.05,0.01,0.05,0.05,0.01,0.05,15818,0.7328425053081955,78.72979027063415
0.05,0.01,0.05,0.05,0.01,0.1,15496,0.7554255096593643,69.19288757114192
0.05,0.01,0.05,0.05,0.01,0.15,15348,0.770419234258564,65.30198171493706
0.05,0.01,0.05,0.05,0.01,0.2,15165,0.7427980749277628,87.72176275677597
0.05,0.01,0.05,0.1,0.01,0.01,15903,0.7270696245431869,93.22879514708684
0.05,0.01,0.05,0.1,0.01,0.05,15717,0.6416426711059842,114.10009409306011
0.05,0.01,0.05,0.1,0.01,0.1,15410,0.7999291419419863,54.7029891384098
0.05,0.01,0.05,0.1,0.01,0.15,15264,0.6967030410059404,92.87329198810681
0.05,0.01,0.05,0.1,0.01,0.2,15081,0.8170919980289998,54.3962460738648
0.05,0.01,0.05,0.15,0.01,0.01,15791,0.7018932260588311,83.194118637144
0.05,0.01,0.05,0.15,0.01,0.05,15608,0.7288884822542621,86.81956408498279
0.05,0.01,0.05,0.15,0.01,0.1,15310,0.6738029956869469,109.0238922682432
0.05,0.01,0.05,0.15,0.01,0.15,15145,0.6743062523651285,106.2180581097919
0.05,0.01,0.05,0.15,0.01,0.2,14988,0.6508549686770906,118.52006203795702
0.05,0.01,0.05,0.2,0.01,0.01,15687,0.6694784781809275,105.61053408769197
0.05,0.01,0.05,0.2,0.01,0.05,15505,0.7081776477275696,98.84758405298587
0.05,0.01,0.05,0.2,0.01,0.1,15211,0.733469028890152,71.73606575802897
0.05,0.01,0.05,0.2,0.01,0.15,15047,0.6794245115468391,106.94614017299749
0.05,0.01,0.05,0.2,0.01,0.2,14873,0.6873011482517627,106.85136422978839
0.05,0.05,0.05,0.01,0.01,0.01,16187,0.8505099264426337,30.954213289837107
0.05,0.05,0.05,0.01,0.01,0.05,15969,0.8466723830727976,27.23586314932721
0.05,0.05,0.05,0.01,0.01,0.1,15635,0.881902419431157,24.944713736896517
0.05,0.05,0.05,0.01,0.01,0.15,15467,0.8275342752647139,37.75915251076935
0.05,0.05,0.05,0.01,0.01,0.2,15273,0.869898886692277,23.82226965374266
0.05,0.05,0.05,0.05,0.01,0.01,15925,0.8300665224123006,32.43563240077858
0.05,0.05,0.05,0.05,0.01,0.05,15736,0.8586545749114586,30.37265082894513
0.05,0.05,0.05,0.05,0.01,0.1,15414,0.8261158458395805,34.53308578092879
0.05,0.05,0.05,0.05,0.01,0.15,15269,0.8844313686985787,20.35181751778102
0.05,0.05,0.05,0.05,0.01,0.2,15088,0.8239548409982539,31.09692183990028
0.05,0.05,0.05,0.1,0.01,0.01,15821,0.8187771346405706,32.28722379374722
0.05,0.05,0.05,0.1,0.01,0.05,15635,0.859481125743041,27.158741930598566
0.05,0.05,0.05,0.1,0.01,0.1,15328,0.8532533079382336,26.028417144294327
0.05,0.05,0.05,0.1,0.01,0.15,15183,0.8632442304599462,26.039889258806905
0.05,0.05,0.05,0.1,0.01,0.2,15000,0.825898372562014,31.566919148218567
0.05,0.05,0.05,0.15,0.01,0.01,15714,0.8432694224302355,29.38341671742716
0.05,0.05,0.05,0.15,0.01,0.05,15531,0.8571321408942985,27.592274804567847
0.05,0.05,0.05,0.15,0.01,0.1,15233,0.8458909161319212,28.821179452858328
0.05,0.05,0.05,0.15,0.01,0.15,15092,0.8245024206343701,30.499145329532293
0.05,0.05,0.05,0.15,0.01,0.2,14912,0.8663895199504998,25.488201737799372
0.05,0.05,0.05,0.2,0.01,0.01,15611,0.8701999608430191,26.24002313247074
0.05,0.05,0.05,0.2,0.01,0.05,15429,0.8469119484140805,30.78076224519128
0.05,0.05,0.05,0.2,0.01,0.1,15135,0.8423906112629527,31.33838496856976
0.05,0.05,0.05,0.2,0.01,0.15,14972,0.8255931087372894,34.17027907742729
0.05,0.05,0.05,0.2,0.01,0.2,14817,0.8857426047684375,23.193959642486952
0.05,0.1,0.05,0.01,0.01,0.01,15768,0.8287164852575264,14.846105791119763
0.05,0.1,0.05,0.01,0.01,0.05,15563,0.8166974785652188,15.616108282693377
0.05,0.1,0.05,0.01,0.01,0.1,15241,0.8306557662322014,15.873489001286426
0.05,0.1,0.05,0.01,0.01,0.15,15040,0.8504948321549134,13.857165474935487
0.05,0.1,0.05,0.01,0.01,0.2,14855,0.8281159121454622,16.95668211528653
0.05,0.1,0.05,0.05,0.01,0.01,15529,0.8286463850762932,14.127349297496705
0.05,0.1,0.05,0.05,0.01,0.05,15341,0.8417229018606252,12.830279713493368
0.05,0.1,0.05,0.05,0.01,0.1,15049,0.826961294414029,13.803756071128214
0.05,0.1,0.05,0.05,0.01,0.15,14872,0.8657234642164509,10.828283518635063
0.05,0.1,0.05,0.05,0.01,0.2,14687,0.8361883016895053,14.565874883839323
0.05,0.1,0.05,0.1,0.01,0.01,15425,0.8111809971909626,15.696103129794258
0.05,0.1,0.05,0.1,0.01,0.05,15239,0.8118838475256209,16.296969398543045
0.05,0.1,0.05,0.1,0.01,0.1,14957,0.8355435216818791,13.80359733698352
0.05,0.1,0.05,0.1,0.01,0.15,14789,0.8558621083796812,12.603855393409644
0.05,0.1,0.05,0.1,0.01,0.2,14604,0.8296072539260302,14.618647753054832
0.05,0.1,0.05,0.15,0.01,0.01,15319,0.8606010841613514,11.683443954024481
0.05,0.1,0.05,0.15,0.01,0.05,15136,0.8605498762641584,11.951405509513418
0.05,0.1,0.05,0.15,0.01,0.1,14838,0.83860349264382,13.383285647138404
0.05,0.1,0.05,0.15,0.01,0.15,14698,0.8263797301143795,14.3498294426537
0.05,0.1,0.05,0.15,0.01,0.2,14517,0.818387067363477,15.747155318863163
0.05,0.1,0.05,0.2,0.01,0.01,15216,0.844713224133755,13.468492093327377
0.05,0.1,0.05,0.2,0.01,0.05,15034,0.8408309694389319,13.44551156862758
0.05,0.1,0.05,0.2,0.01,0.1,14740,0.8263029802055536,15.915690092371642
0.05,0.1,0.05,0.2,0.01,0.15,14601,0.8302929294377388,15.329428881660982
0.05,0.1,0.05,0.2,0.01,0.2,14422,0.8346543495545278,14.102505255846188
0.05,0.15,0.05,0.01,0.01,0.01,15451,0.828998288694644,9.645419605882273
0.05,0.15,0.05,0.01,0.01,0.05,15244,0.8229602641115041,9.597946933957585
0.05,0.15,0.05,0.01,0.01,0.1,14927,0.8223702354036875,9.385073165972749
0.05,0.15,0.05,0.01,0.01,0.15,14729,0.8222832298672801,9.22937749776541
0.05,0.15,0.05,0.01,0.01,0.2,14544,0.8322075384395449,8.910158542167165
0.05,0.15,0.05,0.05,0.01,0.01,15220,0.8306071734387303,9.30573774072747
0.05,0.15,0.05,0.05,0.01,0.05,15045,0.8340177296126925,8.434189318476179
0.05,0.15,0.05,0.05,0.01,0.1,14740,0.8198122259630365,8.848700175517436
0.05,0.15,0.05,0.05,0.01,0.15,14565,0.8097444246718078,9.333787788460267
0.05,0.15,0.05,0.05,0.01,0.2,14384,0.7838763409301008,11.369786775195418
0.05,0.15,0.05,0.1,0.01,0.01,15117,0.8221170635630598,8.929983290392075
0.05,0.15,0.05,0.1,0.01,0.05,14936,0.8245705543619706,9.889461978837751
0.05,0.15,0.05,0.1,0.01,0.1,14654,0.8334919730851045,7.909480980701458
0.05,0.15,0.05,0.1,0.01,0.15,14482,0.8089758418245758,10.51099917918186
0.05,0.15,0.05,0.1,0.01,0.2,14297,0.8400029644682621,8.555241387996366
0.05,0.15,0.05,0.15,0.01,0.01,15012,0.8103559992467564,10.07338689307183
0.05,0.15,0.05,0.15,0.01,0.05,14832,0.8220466378985385,8.575702572669934
0.05,0.15,0.05,0.15,0.01,0.1,14555,0.8103837907997425,9.613467574462577
0.05,0.15,0.05,0.15,0.01,0.15,14392,0.8417468542111899,7.877986778163511
0.05,0.15,0.05,0.15,0.01,0.2,14211,0.8321056447878139,8.502098693670348
0.05,0.15,0.05,0.2,0.01,0.01,14914,0.8183471654406648,9.712546959391553
0.05,0.15,0.05,0.2,0.01,0.05,14736,0.8258696962217795,8.79856943239414
0.05,0.15,0.05,0.2,0.01,0.1,14462,0.8445404561458238,8.42745030702507
0.05,0.15,0.05,0.2,0.01,0.15,14301,0.8468211377142195,7.90807721798968
0.05,0.15,0.05,0.2,0.01,0.2,14120,0.8361945786320601,8.551570615059234
0.05,0.2,0.05,0.01,0.01,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.05,0.01,0.01,0.05,14787,0.8369008692417766,4.621532708954157
0.05,0.2,0.05,0.01,0.01,0.1,14513,0.8190002180959327,5.08777978712992
0.05,0.2,0.05,0.01,0.01,0.15,14284,0.8286503566048766,5.003548556161617
0.05,0.2,0.05,0.01,0.01,0.2,14118,0.823834338458106,5.292596744340539
0.05,0.2,0.05,0.05,0.01,0.01,14767,0.8139380139513019,5.459080215407254
0.05,0.2,0.05,0.05,0.01,0.05,14592,0.8490069904423325,4.332222815842848
0.05,0.2,0.05,0.05,0.01,0.1,14315,0.8122453726230212,5.627504678453714
0.05,0.2,0.05,0.05,0.01,0.15,14113,0.8363673104911629,5.045223446770241
0.05,0.2,0.05,0.05,0.01,0.2,13935,0.803876612481931,5.96041035074006
0.05,0.2,0.05,0.1,0.01,0.01,14671,0.8157001078194133,5.376333817367537
0.05,0.2,0.05,0.1,0.01,0.05,14502,0.8349729176034871,4.642161381628679
0.05,0.2,0.05,0.1,0.01,0.1,14208,0.8306919417959063,4.752264191560718
0.05,0.2,0.05,0.1,0.01,0.15,14034,0.8245089882273144,5.062054158403075
0.05,0.2,0.05,0.1,0.01,0.2,13853,0.833293387980153,5.0320994716025105
0.05,0.2,0.05,0.15,0.01,0.01,14579,0.8344145321705123,5.007691514388096
0.05,0.2,0.05,0.15,0.01,0.05,14403,0.829350179698292,4.806258709735093
0.05,0.2,0.05,0.15,0.01,0.1,14124,0.8317650639789675,4.76556653708025
